temperature,current_cost,best_cost
0.37437723971763814,200,200
0.37400286247792053,200,200
0.3736288596154426,200,200
0.37325523075582717,200,200
0.37288197552507135,200,200
0.37250909354954626,200,200
0.37213658445599673,200,200
0.3717644478715407,200,200
0.3713926834236692,200,200
0.37102129074024554,200,200
0.3706502694495053,200,200
0.3702796191800558,200,200
0.36990933956087574,200,200
0.36953943022131486,200,200
0.3691698907910935,200,200
0.3688007209003024,200,198
0.36843192017940213,198,198
0.36806348825922275,198,198
0.3676954247709635,198,198
0.36732772934619257,198,198
0.3669604016168464,198,196
0.3665934412152296,196,196
0.3662268477740143,196,196
0.36586062092624033,196,196
0.3654947603053141,196,196
0.36512926554500874,196,196
0.36476413627946375,196,196
0.3643993721431843,196,196
0.36403497277104113,196,196
0.3636709377982701,196,196
0.3633072668604718,196,196
0.36294395959361136,196,196
0.36258101563401773,196,196
0.3622184346183837,196,196
0.36185621618376534,196,196
0.36149435996758156,196,196
0.361132865607614,196,196
0.36077173274200636,196,196
0.36041096100926434,196,196
0.3600505500482551,196,196
0.35969049949820686,196,196
0.3593308089987087,196,196
0.35897147818971,196,196
0.3586125067115203,196,196
0.35825389420480874,196,196
0.35789564031060395,196,196
0.35753774467029337,196,196
0.3571802069256231,196,196
0.3568230267186975,196,196
0.3564662036919788,196,196
0.35610973748828684,196,196
0.35575362775079855,196,196
0.35539787412304774,196,196
0.3550424762489247,196,196
0.3546874337726758,196,196
0.35433274633890316,196,196
0.35397841359256427,196,194
0.3536244351789717,194,194
0.35327081074379274,194,194
0.352917539933049,194,194
0.3525646223931159,194,194
0.3522120577707228,194,194
0.3518598457129521,194,194
0.35150798586723914,194,194
0.3511564778813719,194,194
0.3508053214034905,194,194
0.35045451608208705,194,194
0.350104061566005,194,194
0.349753957504439,194,192
0.3494042035469346,192,192
0.3490547993433876,192,192
0.34870574454404424,192,192
0.3483570387995002,192,192
0.3480086817607007,192,192
0.34766067307894,192,192
0.34731301240586104,192,192
0.3469656993934552,192,192
0.3466187336940617,192,192
0.34627211496036764,192,192
0.3459258428454073,192,192
0.34557991700256185,192,192
0.3452343370855593,192,192
0.34488910274847373,192,192
0.34454421364572524,192,192
0.3441996694320795,192,192
0.34385546976264747,192,191
0.34351161429288485,191,191
0.34316810267859194,191,191
0.34282493457591334,191,191
0.3424821096413374,191,191
0.3421396275316961,191,191
0.34179748790416437,191,191
0.3414556904162602,191,191
0.34111423472584396,191,191
0.34077312049111813,191,191
0.340432347370627,191,191
0.34009191502325636,191,191
