temperature,current_cost,best_cost
0.0050142630764041735,4238,4238
0.004964120445640131,4238,4234
0.00491447924118373,4234,4232
0.004865334448771893,4232,4232
0.004816681104284174,4232,4232
0.004768514293241332,4232,4222
0.004720829150308918,4222,4220
0.004673620858805829,4220,4211
0.004626884650217771,4211,4209
0.004580615803715593,4209,4209
0.004534809645678437,4209,4207
0.004489461549221653,4207,4207
0.004444566933729436,4207,4207
0.004400121264392142,4207,4207
0.00435612005174822,4207,4207
0.004312558851230738,4207,4207
0.004269433262718431,4207,4207
0.004226738930091246,4207,4197
0.004184471540790334,4197,4193
0.004142626825382431,4193,4193
0.004101200557128606,4193,4187
0.00406018855155732,4187,4183
0.004019586666041746,4183,4179
0.003979390799381329,4179,4177
0.003939596891387515,4177,4175
0.00390020092247364,4175,4175
0.0038611989132489033,4175,4169
0.0038225869241164142,4169,4169
0.00378436105487525,4169,4167
0.0037465174443264975,4167,4165
0.0037090522698832325,4165,4165
0.0036719617471844004,4165,4165
0.003635242129712556,4165,4163
0.0035988897084154306,4163,4163
0.0035629008113312764,4163,4163
0.0035272718032179637,4163,4163
0.003491999085185784,4163,4163
0.003457079094333926,4163,4163
0.003422508303390587,4163,4163
0.003388283220356681,4163,4163
0.0033544003881531143,4163,4163
0.003320856384271583,4163,4161
0.003287647820428867,4161,4158
0.0032547713422245786,4158,4158
0.003222223628802333,4158,4158
0.0031900013925143097,4158,4158
0.0031581013785891665,4158,4156
0.0031265203648032746,4156,4154
0.003095255161155242,4154,4152
0.0030643026095436895,4152,4150
0.0030336595834482526,4150,4150
0.00300332298761377,4150,4150
0.0029732897577376322,4150,4150
0.002943556860160256,4150,4150
0.0029141212915586535,4150,4144
0.002884980078643067,4144,4142
0.0028561302778566363,4142,4140
0.00282756897507807,4140,4140
0.002799293285327289,4140,4140
0.002771300352474016,4140,4136
0.0027435873489492757,4136,4134
0.002716151475459783,4134,4130
0.0026889899607051852,4130,4128
0.002662100061098133,4128,4126
0.0026354790604871518,4126,4126
0.00260912426988228,4126,4126
0.0025830330271834575,4126,4126
0.0025572026969116228,4126,4126
0.0025316306699425064,4126,4126
0.0025063143632430814,4126,4126
0.0024812512196106507,4126,4124
0.002456438707414544,4124,4124
0.0024318743203403984,4124,4124
0.0024075555771369945,4124,4124
0.0023834800213656244,4124,4118
0.0023596452211519683,4118,4116
0.0023360487689404485,4116,4116
0.002312688281251044,4116,4116
0.0022895613984385333,4116,4116
0.002266665784454148,4116,4116
0.0022439991266096065,4116,4114
0.0022215591353435104,4114,4114
0.002199343543990075,4114,4112
0.0021773501085501743,4112,4112
0.0021555766074646725,4112,4112
0.0021340208413900257,4112,4110
0.0021126806329761255,4110,4110
0.002091553826646364,4110,4110
0.0020706382883799003,4110,4110
0.0020499319054961013,4110,4110
0.0020294325864411403,4110,4110
0.0020091382605767288,4110,4108
0.0019890468779709615,4108,4108
0.0019691564091912517,4108,4108
0.0019494648450993392,4108,4104
0.0019299701966483459,4104,4102
0.0019106704946818625,4102,4102
0.0018915637897350438,4102,4102
0.0018726481518376934,4102,4102
0.0018539216703193165,4102,4098
0.0018353824536161234,4098,4098
0.0018170286290799622,4098,4096
0.0017988583427891625,4096,4090
0.001780869759361271,4090,4090
0.0017630610617676583,4090,4090
0.0017454304511499816,4090,4086
0.0017279761466384817,4086,4086
0.001710696385172097,4086,4084
0.001693589421320376,4084,4084
0.0016766535271071723,4084,4082
0.0016598869918361006,4082,4074
0.0016432881219177397,4074,4072
0.0016268552406985624,4072,4072
0.0016105866882915767,4072,4072
0.001594480821408661,4072,4072
0.0015785360131945745,4072,4072
0.0015627506530626288,4072,4070
0.0015471231465320025,4070,4068
0.0015316519150666826,4068,4068
0.0015163353959160156,4068,4064
0.0015011720419568554,4064,4064
0.0014861603215372869,4064,4064
0.001471298718321914,4064,4064
0.0014565857311386948,4064,4064
0.0014420198738273077,4064,4062
0.0014275996750890347,4062,4062
0.0014133236783381443,4062,4062
0.0013991904415547628,4062,4062
0.0013851985371392153,4062,4062
0.0013713465517678231,4062,4062
0.0013576330862501448,4062,4062
0.0013440567553876434,4062,4062
0.001330616187833767,4062,4062
0.0013173100259554294,4062,4062
0.001304136925695875,4062,4062
0.0012910955564389163,4062,4062
0.0012781846008745271,4062,4062
0.0012654027548657818,4062,4060
0.001252748727317124,4060,4060
0.0012402212400439527,4060,4060
0.0012278190276435131,4060,4060
0.001215540837367078,4060,4060
0.0012033854289934072,4060,4060
0.0011913515747034732,4060,4058
0.0011794380589564384,4058,4058
0.001167643678366874,4058,4058
0.0011559672415832054,4058,4058
0.0011444075691673735,4058,4058
0.0011329634934756996,4058,4058
0.0011216338585409427,4058,4056
0.0011104175199555333,4056,4056
0.0010993133447559779,4056,4056
0.001088320211308418,4056,4054
0.0010774370091953338,4054,4044
0.0010666626391033806,4044,4042
0.0010559960127123468,4042,4042
0.0010454360525852234,4042,4042
0.001034981692059371,4042,4042
0.0010246318751387774,4042,4042
0.0010143855563873897,4042,4036
0.0010042417008235159,4036,4036
0.0009941992838152806,4036,4036
